Roll,Pitch,Z,Area
-42,30,300,0.7495975675192273
-40,30,300,0.7696297621176892
-38,30,300,0.788767662314434
-36,30,300,0.8070112681094617
-34,30,300,0.8245394383831157
-32,30,300,0.8411733142550528
-30,30,300,0.8570917546056162
-28,30,300,0.8721159005544625
-26,30,300,0.8862457521015918
-24,30,300,0.8994813092470041
-22,30,300,0.9120014308710428
-20,30,300,0.9236272580933643
-18,30,300,0.9345376497943123
-16,30,300,0.9445537470935432
-14,30,300,0.9536755499910571
-12,30,300,0.9620819173671973
-10,30,300,0.9695939903416204
-8,30,300,0.97639062779467
-6,30,300,0.9821141119656591
-4,30,300,0.987301019495618
-2,30,300,0.9914147737435164
0,30,300,0.9948130924700411
2,30,300,0.9973171167948489
4,30,300,0.9991057055982829
6,30,300,1.0
8,30,300,1.0
10,30,300,1.0
12,30,300,0.9998207564079584
14,30,300,0.9973113461193762
16,30,300,0.9940849614626277
18,30,300,0.9899623588456713
20,30,300,0.9851227818605485
22,30,300,0.9793869869152177
24,30,300,0.9727549740096791
26,30,300,0.9652267431439326
28,30,300,0.9569815379100197
30,30,300,0.9480193583079405
32,30,300,0.9379817171536118
34,30,300,0.9272271016311167
36,30,300,0.9157555117404553
38,30,300,0.903387703889586
40,30,300,0.8901236780785087
42,30,300,0.8759634343072236
44,30,300,0.861086216167772
46,30,300,0.8453127800681126
48,30,300,0.8288223696002868
50,30,300,0.8114357411722531
52,30,300,0.7931528947840115
54,30,300,0.7741530740276035
56,30,300,0.7542570353109876
58,30,300,0.7334647786341638
60,30,300,0.7119555475891737
-58,32,300,0.5594192507617852
-56,32,300,0.5861265459759814
-54,32,300,0.6119376232299695
-52,32,300,0.6368524825237498
-50,32,300,0.6610503674493637
-48,32,300,0.6843520344147697
-46,32,300,0.7069367270120093
-44,32,300,0.7286252016490411
-42,32,300,0.7494174583258648
-40,32,300,0.7693134970424808
-38,32,300,0.7884925613909303
-36,32,300,0.8069546513712135
-34,32,300,0.8243412797992472
-32,32,300,0.8410109338591145
-30,32,300,0.8569636135508155
-28,32,300,0.871840831690267
-26,32,300,0.8860010754615523
-24,32,300,0.8994443448646711
-22,32,300,0.911991396307582
-20,32,300,0.923642229790285
-18,32,300,0.9343968453127801
-16,32,300,0.9444344864671088
-14,32,300,0.9537551532532712
-12,32,300,0.9620003584871841
-10,32,300,0.9695285893529306
-8,32,300,0.9763398458505108
-6,32,300,0.9820756407958415
-4,32,300,0.9870944613730059
-2,32,300,0.9913963075820039
0,32,300,0.994801935830794
2,32,300,0.9973113461193762
4,32,300,0.9989245384477505
6,32,300,0.9998207564079584
8,32,300,1.0
10,32,300,1.0
12,32,300,1.0
14,32,300,0.9976635514018691
16,32,300,0.9944284687275341
18,32,300,0.990294751976995
20,32,300,0.9854421279654925
22,32,300,0.9795111430625449
24,32,300,0.9730409777138749
26,32,300,0.9654924514737598
28,32,300,0.9572250179726816
30,32,300,0.948058950395399
32,32,300,0.9381739755571531
34,32,300,0.9273903666427031
36,32,300,0.9157081236520489
38,32,300,0.9033069734004313
40,32,300,0.8900071890726097
42,32,300,0.8758087706685838
44,32,300,0.8608914450035945
46,32,300,0.8450754852624012
48,32,300,0.8285406182602444
50,32,300,0.8111071171818836
52,32,300,0.7927749820273184
54,32,300,0.7735442127965493
56,32,300,0.7535945363048167
58,32,300,0.7329259525521208
-56,34,300,0.585549964054637
-54,34,300,0.611430625449317
-52,34,300,0.6364126527677929
-50,34,300,0.6606757728253055
-48,34,300,0.6840402588066139
-46,34,300,0.7065061107117182
-44,34,300,0.728253055355859
-42,34,300,0.7491013659237958
-40,34,300,0.7692307692307693
-38,34,300,0.7882818116462976
-36,34,300,0.8067936736161035
-34,34,300,0.8242271746944644
-32,34,300,0.840941768511862
-30,34,300,0.8567577282530554
-28,34,300,0.8718547807332854
-26,34,300,0.8860531991373113
-24,34,300,0.899352983465133
-22,34,300,0.9119338605319913
-20,34,300,0.9236161035226456
-18,34,300,0.9345794392523364
-16,34,300,0.9446441409058232
-14,34,300,0.9538102084831057
-12,34,300,0.962077641984184
-10,34,300,0.969626168224299
-8,34,300,0.9764557872034507
-6,34,300,0.9822070452911574
-4,34,300,0.9872393961179008
-2,34,300,0.9915528396836808
0,34,300,0.9947879223580158
2,34,300,0.9973040977713875
4,34,300,0.9991013659237958
6,34,300,1.0
8,34,300,1.0
10,34,300,1.0
12,34,300,1.0
14,34,300,0.9980169460969893
16,34,300,0.9947719488011538
18,34,300,0.9906255633675861
20,34,300,0.9855777897962863
22,34,300,0.9798089057148008
24,34,300,0.9731386334955832
26,34,300,0.96574725076618
28,34,300,0.9572742022714981
30,34,300,0.948260320894177
32,34,300,0.9381647737515775
34,34,300,0.9273481160987921
36,34,300,0.9156300703082747
38,34,300,0.9031909140075717
40,34,300,0.8898503695691364
42,34,300,0.8756084369929692
44,34,300,0.8606453939066162
46,34,300,0.8447809626825311
48,34,300,0.8280151433207139
50,34,300,0.8105282134487111
52,34,300,0.792139895438976
54,34,300,0.7730304669190553
56,34,300,0.7530196502614026
-54,36,300,0.6106003244997296
-52,36,300,0.6358391923562285
-50,36,300,0.6599963944474491
-48,36,300,0.6834324860284838
-46,36,300,0.706147467099333
-44,36,300,0.7277807824049035
-42,36,300,0.7486929872002884
-40,36,300,0.7688840814854877
-38,36,300,0.7879935100054083
-36,36,300,0.8065621056426897
-34,36,300,0.8240490355146927
-32,36,300,0.8408148548765099
-30,36,300,0.856679286100595
-28,36,300,0.8718226068144943
-26,36,300,0.8860645393906617
-24,36,300,0.8994050838290968
-22,36,300,0.9120245177573463
-20,36,300,0.9237425635478637
-18,36,300,0.934559221200649
-16,36,300,0.9446547683432486
-14,36,300,0.9538489273481161
-12,36,300,0.9621416982152515
-10,36,300,0.9697133585722012
-8,36,300,0.9763836307914188
-6,36,300,0.9823327925004507
-4,36,300,0.9873805660717505
-2,36,300,0.9915269515053182
0,36,300,0.9949522264287002
2,36,300,0.9974761132143501
4,36,300,0.9990986118622679
6,36,300,1.0
8,36,300,1.0
10,36,300,1.0
12,36,300,1.0
14,36,300,0.9983719247467439
16,36,300,0.9951157742402316
18,36,300,0.9909551374819102
20,36,300,0.98589001447178
22,36,300,0.9801013024602026
24,36,300,0.9734081041968162
26,36,300,0.9658104196816208
28,36,300,0.9574891461649783
30,36,300,0.9482633863965267
32,36,300,0.9381331403762663
34,36,300,0.9272793053545586
36,36,300,0.915520984081042
38,36,300,0.9030390738060782
40,36,300,0.8896526772793053
42,36,300,0.8753617945007236
44,36,300,0.8603473227206947
46,36,300,0.8444283646888567
48,36,300,0.8276049204052098
50,36,300,0.8100578871201157
52,36,300,0.7916063675832128
54,36,300,0.7722503617945007
-52,38,300,0.6349493487698987
-50,38,300,0.659370477568741
-48,38,300,0.6827062228654125
-46,38,300,0.7054992764109985
-44,38,300,0.7272069464544139
-42,38,300,0.748191027496382
-40,38,300,0.768451519536903
-38,38,300,0.7876266280752533
-36,38,300,0.8060781476121563
-34,38,300,0.8238060781476122
-32,38,300,0.8404486251808972
-30,38,300,0.856548480463097
-28,38,300,0.8715629522431259
-26,38,300,0.8858538350217077
-24,38,300,0.8992402315484804
-22,38,300,0.9119030390738061
-20,38,300,0.9236613603473227
-18,38,300,0.9345151953690304
-16,38,300,0.9446454413892909
-14,38,300,0.9538712011577424
-12,38,300,0.962192474674385
-10,38,300,0.9697901591895803
-8,38,300,0.9764833574529667
-6,38,300,0.9822720694645442
-4,38,300,0.9873371924746743
-2,38,300,0.9916787264833574
0,38,300,0.9949348769898697
2,38,300,0.9974674384949349
4,38,300,0.999095513748191
6,38,300,1.0
8,38,300,1.0
10,38,300,1.0
12,38,300,1.0
14,38,300,0.9987288905029962
16,38,300,0.9954603232249863
18,38,300,0.9912838205919738
20,38,300,0.9861993826039586
22,38,300,0.9802070092609406
24,38,300,0.9734882876339205
26,38,300,0.9658616306518976
28,38,300,0.9575086253858726
30,38,300,0.9482476847648448
32,38,300,0.9380788087888142
34,38,300,0.9271835845287816
36,38,300,0.9153804249137462
38,38,300,0.9028509170147085
40,38,300,0.8894134737606683
42,38,300,0.8750680951516252
44,38,300,0.8598147811875795
46,38,300,0.8438351189395316
48,38,300,0.8269475213364809
50,38,300,0.809333575449428
52,38,300,0.7908116942073724
-50,40,300,0.6584347194479753
-48,40,300,0.6820410386780461
-46,40,300,0.7047394225531142
-44,40,300,0.7265298710731796
-42,40,300,0.7475939713092428
-40,40,300,0.7677501361903033
-38,40,300,0.7871799527873615
-36,40,300,0.8057018340294171
-34,40,300,0.82331577991647
-32,40,300,0.8402033775195206
-30,40,300,0.8561830397675686
-28,40,300,0.8714363537316143
-26,40,300,0.8856001452696568
-24,40,300,0.8990375885236971
-22,40,300,0.9117486834937353
-20,40,300,0.9235518431087707
-18,40,300,0.9344470673688033
-16,40,300,0.9446159433448339
-14,40,300,0.9538768839658617
-12,40,300,0.9622298892318867
-10,40,300,0.9698565462139096
-8,40,300,0.9765752678409297
-6,40,300,0.9823860541129471
-4,40,300,0.9874704921009624
-2,40,300,0.991646994733975
0,40,300,0.9949155620119847
2,40,300,0.9974577810059924
4,40,300,0.9990920646449972
6,40,300,1.0
8,40,300,1.0
10,40,300,1.0
12,40,300,1.0
14,40,300,0.9990882567469
16,40,300,0.9956236323851203
18,40,300,0.9914296134208607
20,40,300,0.9863238512035011
22,40,300,0.9804886943836616
24,40,300,0.973741794310722
26,40,300,0.9660831509846827
28,40,300,0.9575127644055434
30,40,300,0.9482129832239241
32,40,300,0.9380014587892049
34,40,300,0.9270605397520059
36,40,300,0.9152078774617067
38,40,300,0.9024434719183078
40,40,300,0.8889496717724289
42,40,300,0.8745441283734501
44,40,300,0.8594091903719913
46,40,300,0.8433625091174325
48,40,300,0.8264040846097739
50,40,300,0.8085339168490153
-48,42,300,0.6810722100656456
-46,42,300,0.7038657913931436
-44,42,300,0.7257476294675419
-42,42,300,0.7469000729394603
-40,42,300,0.7671407731582787
-38,42,300,0.7866520787746171
-36,42,300,0.8052516411378556
-34,42,300,0.8229394602479941
-32,42,300,0.8397155361050328
-30,42,300,0.8557622173595916
-28,42,300,0.8710795040116703
-26,42,300,0.8854850474106492
-24,42,300,0.8989788475565281
-22,42,300,0.911560904449307
-20,42,300,0.9234135667396062
-18,42,300,0.9343544857768052
-16,42,300,0.9443836615609045
-14,42,300,0.9536834427425237
-12,42,300,0.962253829321663
-10,42,300,0.9697301239970825
-8,42,300,0.9764770240700219
-6,42,300,0.9823121808898614
-4,42,300,0.987417943107221
-2,42,300,0.9916119620714807
0,42,300,0.9950765864332604
2,42,300,0.9974471188913202
4,42,300,0.9990882567469
6,42,300,1.0
8,42,300,1.0
10,42,300,1.0
12,42,300,1.0
14,42,300,0.9994504488001466
16,42,300,0.9959699578677413
18,42,300,0.9917567320021982
20,42,300,0.9866275874702326
22,42,300,0.9805825242718447
24,42,300,0.9738047261403188
26,42,300,0.9661110093423704
28,42,300,0.9575013738779996
30,42,300,0.948159003480491
32,42,300,0.9379007144165598
34,42,300,0.9269096904194908
36,42,300,0.9150027477559992
38,42,300,0.9021798864260854
40,42,300,0.8886242901630336
42,42,300,0.8741527752335593
44,42,300,0.8587653416376626
46,42,300,0.842645173108628
48,42,300,0.825609085913171
-46,44,300,0.7028759846125664
-44,44,300,0.7248580326067046
-42,44,300,0.7461073456677048
-40,44,300,0.7664407400622825
-38,44,300,0.7858582157904378
-36,44,300,0.8045429565854552
-34,44,300,0.8223117787140501
-32,44,300,0.8393478659095073
-30,44,300,0.8554680344385418
-28,44,300,0.8706722843011541
-26,44,300,0.8851437992306284
-24,44,300,0.8986993954936802
-22,44,300,0.9113390730903096
-20,44,300,0.923246015753801
-18,44,300,0.9342370397508701
-16,44,300,0.9443121450815167
-14,44,300,0.9536545154790255
-12,44,300,0.9620809672101117
-10,44,300,0.9697746840080601
-8,44,300,0.976552482139586
-6,44,300,0.9824143616046895
-4,44,300,0.9873603224033706
-2,44,300,0.9915735482689138
0,44,300,0.995054039201319
2,44,300,0.9974354277340172
4,44,300,0.9990840813335776
6,44,300,1.0
8,44,300,1.0
10,44,300,1.0
12,44,300,1.0
14,44,300,0.9996318114874816
16,44,300,0.9961340206185567
18,44,300,0.991899852724595
20,44,300,0.9867452135493373
22,44,300,0.9806701030927835
24,44,300,0.9738586156111929
26,44,300,0.9661266568483063
28,44,300,0.9574742268041238
30,44,300,0.9480854197349042
32,44,300,0.9377761413843888
34,44,300,0.9267304860088366
36,44,300,0.9147643593519882
38,44,300,0.9018777614138439
40,44,300,0.8880706921944035
42,44,300,0.8735272459499264
44,44,300,0.8582474226804123
46,44,300,0.8418630338733432
-44,46,300,0.7238586156111929
-42,46,300,0.7450294550810015
-40,46,300,0.7654639175257731
-38,46,300,0.7851620029455081
-36,46,300,0.803939617083947
-34,46,300,0.8217967599410898
-32,46,300,0.8387334315169367
-30,46,300,0.8549337260677466
-28,46,300,0.8702135493372607
-26,46,300,0.8847569955817378
-24,46,300,0.898379970544919
-22,46,300,0.9110824742268041
-20,46,300,0.9228645066273933
-18,46,300,0.9339101620029455
-16,46,300,0.944219440353461
-14,46,300,0.9534241531664213
-12,46,300,0.9620765832106039
-10,46,300,0.9696244477172312
-8,46,300,0.9764359351988218
-6,46,300,0.9823269513991163
-4,46,300,0.9872974963181149
-2,46,300,0.9915316642120766
0,46,300,0.9950294550810015
2,46,300,0.9974226804123711
4,46,300,0.999079528718704
6,46,300,1.0
8,46,300,1.0
10,46,300,1.0
12,46,300,1.0
14,46,300,1.0
16,46,300,0.9966679007774898
18,46,300,0.9922251018141429
20,46,300,0.9870418363569049
22,46,300,0.9809329877823029
24,46,300,0.9740836727138097
26,46,300,0.9663087745279526
28,46,300,0.9576082932247316
30,46,300,0.9481673454276194
32,46,300,0.9378008145131432
34,46,300,0.9265087004813032
36,46,300,0.914476119955572
38,46,300,0.9015179563124769
40,46,300,0.8878193261754905
42,46,300,0.8731951129211403
44,46,300,0.8576453165494261
-42,48,300,0.7441688263606072
-40,48,300,0.7647167715660866
-38,48,300,0.7843391336542022
-36,48,300,0.8032210292484265
-34,48,300,0.8211773417252869
-32,48,300,0.8382080710847835
-30,48,300,0.8544983339503888
-28,48,300,0.8698630136986302
-26,48,300,0.8844872269529804
-24,48,300,0.8980007404664939
-22,48,300,0.910958904109589
-20,48,300,0.9228063680118475
-18,48,300,0.9339133654202147
-16,48,300,0.944094779711218
-14,48,300,0.9535357275083303
-12,48,300,0.9620510921880785
-10,48,300,0.9696408737504628
-8,48,300,0.976490188818956
-6,48,300,0.9824139207700852
-4,48,300,0.9875971862273232
-2,48,300,0.9916697519437245
0,48,300,0.9951869677897075
2,48,300,0.9975934838948538
4,48,300,0.9992595335061089
6,48,300,1.0
8,48,300,1.0
10,48,300,1.0
12,48,300,1.0
14,48,300,1.0
16,48,300,0.9968348538447217
18,48,300,0.9923664122137404
20,48,300,0.987153230310929
22,48,300,0.9810091230683299
24,48,300,0.9741202755539006
26,48,300,0.9663005026996835
28,48,300,0.9575498045056786
30,48,300,0.9480543660398436
32,48,300,0.9376280022342208
34,48,300,0.9262707130888103
36,48,300,0.9141686836715696
38,48,300,0.9011357289145411
40,48,300,0.8871718488177248
42,48,300,0.8724632284490784
-40,50,300,0.7635449636939118
-38,50,300,0.7834667659653696
-36,50,300,0.8022714578290822
-34,50,300,0.8203314094209644
-32,50,300,0.8374604356730591
-30,50,300,0.8538447216533234
-28,50,300,0.8692980822938
-26,50,300,0.8838205175944889
-24,50,300,0.8975982126233476
-22,50,300,0.9104449823124185
-20,50,300,0.9225470117296592
-18,50,300,0.9337181158071123
-16,50,300,0.9439582945447775
-14,50,300,0.953267547942655
-12,50,300,0.9618320610687023
-10,50,300,0.9694656488549618
-8,50,300,0.9763544963693912
-6,50,300,0.9823124185440327
-4,50,300,0.9873394153788866
-2,50,300,0.9916216719419103
0,50,300,0.9949730031651461
2,50,300,0.9975795941165518
4,50,300,0.9992552597281698
6,50,300,1.0
8,50,300,1.0
10,50,300,1.0
12,50,300,1.0
14,50,300,1.0
16,50,300,0.9971894322653176
18,50,300,0.9926925238898258
20,50,300,0.9874461307850853
22,50,300,0.981262881768784
24,50,300,0.974330148023234
26,50,300,0.9662731871838112
28,50,300,0.9576541127974517
30,50,300,0.9479108113172194
32,50,300,0.9374180251077384
34,50,300,0.9259883829866966
36,50,300,0.9138092561364062
38,50,300,0.900693273374555
40,50,300,0.886640434701143
-38,52,300,0.7824620573355818
-36,52,300,0.80138654674911
-34,52,300,0.8195615514333895
-32,52,300,0.8367997002061083
-30,52,300,0.8532883642495784
-28,52,300,0.8688401723814877
-26,52,300,0.8834551246018363
-24,52,300,0.8973205920929361
-22,52,300,0.9102492036724752
-20,52,300,0.9222409593404535
-18,52,300,0.933483230279183
-16,52,300,0.9437886453063519
-14,52,300,0.9533445756042721
-12,52,300,0.9617762788083193
-10,52,300,0.96964586846543
-8,52,300,0.9763912310286678
-6,52,300,0.9823871088626569
-4,52,300,0.9874461307850853
-2,52,300,0.991755667978265
0,52,300,0.9951283492598838
2,52,300,0.997564174629942
4,52,300,0.9992505152707514
6,52,300,1.0
8,52,300,1.0
10,52,300,1.0
12,52,300,1.0
14,52,300,1.0
16,52,300,0.997359486986043
18,52,300,0.992832893247831
20,52,300,0.9875518672199171
22,52,300,0.9813278008298755
24,52,300,0.9741606940777066
26,52,300,0.9662391550358356
28,52,300,0.957374575631837
30,52,300,0.9477555639381365
32,52,300,0.9370049038098831
34,52,300,0.9256884194643531
36,52,300,0.91324028668427
38,52,300,0.9000377216144851
-36,54,300,0.8002640513013957
-34,54,300,0.8185590343266692
-32,54,300,0.8359109769898152
-30,54,300,0.8525084873632591
-28,54,300,0.8679743493021501
-26,54,300,0.8828743870237646
-24,54,300,0.8966427763108261
-22,54,300,0.9096567333081856
-20,54,300,0.9219162580158431
-18,54,300,0.9330441342889476
-16,54,300,0.9434175782723501
-14,54,300,0.9530365899660506
-12,54,300,0.961523953225198
-10,54,300,0.969445492267069
-8,54,300,0.976235382874387
-6,54,300,0.982270841192003
-4,54,300,0.9873632591474916
-2,54,300,0.991701244813278
0,54,300,0.995096190116937
2,54,300,0.9975480950584685
4,54,300,0.999245567710298
6,54,300,1.0
8,54,300,1.0
10,54,300,1.0
12,54,300,1.0
14,54,300,1.0
16,54,300,0.9977203647416414
18,54,300,0.993161094224924
20,54,300,0.9878419452887538
22,54,300,0.9815729483282675
24,54,300,0.9743541033434651
26,54,300,0.9663753799392097
28,54,300,0.9574468085106383
30,54,300,0.9475683890577508
32,54,300,0.9369300911854104
34,54,300,0.9253419452887538
36,54,300,0.9128039513677811
-34,56,300,0.817629179331307
-32,56,300,0.8351063829787234
-30,56,300,0.8516337386018237
-28,56,300,0.8674012158054711
-26,56,300,0.8822188449848024
-24,56,300,0.8962765957446809
-22,56,300,0.9093844984802432
-20,56,300,0.9215425531914894
-18,56,300,0.9327507598784195
-16,56,300,0.9431990881458967
-14,56,300,0.952887537993921
-12,56,300,0.961436170212766
-10,56,300,0.9692249240121581
-8,56,300,0.9762537993920972
-6,56,300,0.9823328267477204
-4,56,300,0.9874620060790273
-2,56,300,0.9916413373860182
0,56,300,0.9950607902735562
2,56,300,0.9975303951367781
4,56,300,0.9992401215805471
6,56,300,1.0
8,56,300,1.0
10,56,300,1.0
12,56,300,1.0
14,56,300,1.0
16,56,300,0.9980857580398163
18,56,300,0.9934915773353752
20,56,300,0.9881316998468607
22,56,300,0.9816232771822359
24,56,300,0.974540581929556
26,56,300,0.9663093415007658
28,56,300,0.957312404287902
30,56,300,0.9473583460949464
32,56,300,0.9366385911179173
34,56,300,0.9249617151607963
-32,58,300,0.8342266462480857
-30,58,300,0.8508805513016845
-28,58,300,0.8667687595712098
-26,58,300,0.8816998468606432
-24,58,300,0.8956738131699847
-22,58,300,0.9088820826952527
-20,58,300,0.9211332312404288
-18,58,300,0.9326186830015314
-16,58,300,0.9429555895865237
-14,58,300,0.9527182235834609
-12,58,300,0.9613323124042878
-10,58,300,0.9691807044410413
-8,58,300,0.9762633996937213
-6,58,300,0.982197549770291
-4,58,300,0.9873660030627871
-2,58,300,0.9917687595712098
0,58,300,0.9950229709035222
2,58,300,0.9977029096477795
4,58,300,0.9992343032159265
6,58,300,1.0
8,58,300,1.0
10,58,300,1.0
12,58,300,1.0
14,58,300,1.0
16,58,300,0.9984561945194905
18,58,300,0.9938247780779622
20,58,300,0.9882284832111154
22,58,300,0.981860285604014
24,58,300,0.974527209571594
26,58,300,0.9662292551138556
28,58,300,0.9571593979158626
30,58,300,0.9473176379776148
32,58,300,0.936318023928985
-30,60,300,0.8498649170204554
-28,60,300,0.8658818988807411
-26,60,300,0.8809340023157082
-24,60,300,0.895021227325357
-22,60,300,0.9083365495947511
-20,60,300,0.9206869934388268
-18,60,300,0.9322655345426476
-16,60,300,0.9426862215360865
-14,60,300,0.9523350057892706
-12,60,300,0.9612118873022
-10,60,300,0.9691238903898108
-8,60,300,0.9760710150521035
-6,60,300,0.9822462369741413
-4,60,300,0.9874565804708607
-2,60,300,0.9917020455422617
0,60,300,0.995175607873408
2,60,300,0.9976842917792358
4,60,300,0.9992280972597453
6,60,300,1.0
8,60,300,1.0
10,60,300,1.0
12,60,300,1.0
14,60,300,1.0
16,60,300,0.9986376021798365
18,60,300,0.993966523939276
20,60,300,0.9885169326586221
22,60,300,0.9818995718178279
24,60,300,0.9745036979369405
26,60,300,0.9663293110159595
28,60,300,0.9571817827948618
30,60,300,0.9470611132736473
-28,62,300,0.8649279875437914
-26,62,300,0.8801089918256131
-24,62,300,0.894316854807318
-22,62,300,0.9077462047489295
-20,62,300,0.9202024133904243
-18,62,300,0.9316854807318022
-16,62,300,0.9423900350330868
-14,62,300,0.9521214480342546
-12,62,300,0.9610743479953289
-10,62,300,0.9688594783962632
-8,62,300,0.9760607240171273
-6,62,300,0.9820942000778513
-4,62,300,0.9873491630984819
-2,62,300,0.9916309848189957
0,62,300,0.9951342934994161
2,62,300,0.9976644608797197
4,62,300,0.9992214869599065
6,62,300,1.0
8,62,300,1.0
10,62,300,1.0
12,62,300,1.0
14,62,300,1.0
16,62,300,0.9990180675569521
18,62,300,0.994304791830322
20,62,300,0.9886095836606441
22,62,300,0.9821288295365279
24,62,300,0.9746661429693637
26,62,300,0.9662215239591516
28,62,300,0.9569913589945012
-26,64,300,0.879222309505106
-24,64,300,0.8937549096622153
-22,64,300,0.907109190887667
-20,64,300,0.9196779261586803
-18,64,300,0.9312647289866457
-16,64,300,0.9420659858601729
-14,64,300,0.951885310290652
-12,64,300,0.9607227022780833
-10,64,300,0.9687745483110762
-8,64,300,0.9758444619010213
-6,64,300,0.9821288295365279
-4,64,300,0.987234878240377
-2,64,300,0.9915553809897879
0,64,300,0.9950903377847604
2,64,300,0.997643362136685
4,64,300,0.9992144540455616
6,64,300,1.0
8,64,300,1.0
10,64,300,1.0
12,64,300,1.0
14,64,300,1.0
16,64,300,0.9992069785884219
18,64,300,0.9944488501189532
20,64,300,0.9886994448850119
22,64,300,0.9821570182394924
24,64,300,0.9746233148295004
26,64,300,0.9660983346550357
-24,66,300,0.8927438540840603
-22,66,300,0.9064234734337827
-20,66,300,0.9191118160190325
-18,66,300,0.9308088818398097
-16,66,300,0.9417129262490087
-14,66,300,0.9514274385408406
-12,66,300,0.9605471847739889
-10,66,300,0.96847739888977
-8,66,300,0.975614591593973
-6,66,300,0.9819587628865979
-4,66,300,0.9871134020618557
-2,66,300,0.9916732751784298
0,66,300,0.9950436161776368
2,66,300,0.9976209357652657
4,66,300,0.9992069785884219
6,66,300,1.0
8,66,300,1.0
10,66,300,1.0
12,66,300,1.0
14,66,300,1.0
16,66,300,0.9997997196074504
18,66,300,0.9947927097937111
20,66,300,0.9891848588023232
22,66,300,0.9823753254556379
24,66,300,0.9747646705387543
-22,68,300,0.9058682155017024
-20,68,300,0.9184858802323252
-18,68,300,0.9305027037852994
-16,68,300,0.9413178449829762
-14,68,300,0.9513318646104546
-12,68,300,0.9603444822751852
-10,68,300,0.9685559783697176
-8,68,300,0.9757660725015022
-6,68,300,0.9819747646705388
-4,68,300,0.9873823352693771
-2,68,300,0.9917885039054677
0,68,300,0.9951932705788104
2,68,300,0.9977969156819547
4,68,300,0.9993991588223513
6,68,300,1.0
8,68,300,1.0
10,68,300,1.0
12,68,300,1.0
14,68,300,1.0
16,68,300,1.0
18,68,300,0.9951426836672739
20,68,300,0.9892734264318964
22,68,300,0.9823922282938676
-20,70,300,0.9178303987047156
-18,70,300,0.9297713013560008
-16,70,300,0.9407002631046347
-14,70,300,0.9508196721311475
-12,70,300,0.9599271402550091
-10,70,300,0.9682250556567497
-8,70,300,0.975511030155839
-6,70,300,0.9817850637522769
-4,70,300,0.9870471564460636
-2,70,300,0.9914996964177292
0,70,300,0.9951426836672739
2,70,300,0.9975713418336369
4,70,300,0.999190447277879
6,70,300,1.0
8,70,300,1.0
10,70,300,1.0
12,70,300,1.0
14,70,300,1.0
16,70,300,1.0
18,70,300,0.9954973393368809
20,70,300,0.9895620139173148
-18,72,300,0.929185427752763
-16,72,300,0.9404420794105608
-14,72,300,0.9504707327056897
-12,72,300,0.9598853868194842
-10,72,300,0.9680720425706099
-8,72,300,0.975440032746623
